date,hour,day_of_week,hrv_ms,sleep_hours,sleep_score,resting_hr,steps,active_energy,cct_kelvin,brightness_percent
2026-01-03,10,5,100.61,4.61,76.28,48.0,14554,588.98,3500,62
2026-01-03,11,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,12,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,13,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,14,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,15,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,16,5,100.61,4.61,76.28,48.0,14554,588.98,3500,59
2026-01-03,17,5,100.61,4.61,76.28,48.0,14554,588.98,3500,39
2026-01-03,18,5,100.61,4.61,76.28,48.0,14554,588.98,3500,35
2026-01-03,19,5,100.61,4.61,76.28,48.0,14554,588.98,3500,32
2026-01-03,20,5,100.61,4.61,76.28,48.0,14554,588.98,3375,28
2026-01-03,21,5,100.61,4.61,76.28,48.0,14554,588.98,2700,18
2026-01-03,22,5,100.61,4.61,76.28,48.0,14554,588.98,2533,14
2026-01-03,23,5,100.61,4.61,76.28,48.0,14554,588.98,2366,11
2026-01-04,0,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,1,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,2,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,3,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,4,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,5,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,6,6,83.29,7.0,68.0,52.0,33604,1137.38,2100,10
2026-01-04,7,6,83.29,7.0,68.0,52.0,33604,1137.38,3000,35
2026-01-04,8,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,45
2026-01-04,9,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,62
2026-01-04,10,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,62
2026-01-04,11,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,12,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,13,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,14,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,15,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,16,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,59
2026-01-04,17,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,39
2026-01-04,18,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,35
2026-01-04,19,6,83.29,7.0,68.0,52.0,33604,1137.38,3500,32
2026-01-04,20,6,83.29,7.0,68.0,52.0,33604,1137.38,3375,28
2026-01-04,21,6,83.29,7.0,68.0,52.0,33604,1137.38,2700,18
2026-01-04,22,6,83.29,7.0,68.0,52.0,33604,1137.38,2533,14
2026-01-04,23,6,83.29,7.0,68.0,52.0,33604,1137.38,2366,11
2026-01-05,0,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,1,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,2,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,3,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,4,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,5,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,6,0,104.69,7.0,68.0,50.0,11175,556.5,2100,10
2026-01-05,7,0,104.69,7.0,68.0,50.0,11175,556.5,3000,35
2026-01-05,8,0,104.69,7.0,68.0,50.0,11175,556.5,3500,45
2026-01-05,9,0,104.69,7.0,68.0,50.0,11175,556.5,3500,62
2026-01-05,10,0,104.69,7.0,68.0,50.0,11175,556.5,3500,62
2026-01-05,11,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,12,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,13,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,14,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,15,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,16,0,104.69,7.0,68.0,50.0,11175,556.5,3500,59
2026-01-05,17,0,104.69,7.0,68.0,50.0,11175,556.5,3500,49
2026-01-05,18,0,104.69,7.0,68.0,50.0,11175,556.5,3500,45
2026-01-05,19,0,104.69,7.0,68.0,50.0,11175,556.5,3500,42
2026-01-05,20,0,104.69,7.0,68.0,50.0,11175,556.5,3375,38
2026-01-05,21,0,104.69,7.0,68.0,50.0,11175,556.5,2700,28
2026-01-05,22,0,104.69,7.0,68.0,50.0,11175,556.5,2533,24
2026-01-05,23,0,104.69,7.0,68.0,50.0,11175,556.5,2366,21
2026-01-06,0,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,1,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,2,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,3,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,4,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,5,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,6,1,129.78,5.93,88.12,47.0,26529,997.22,2100,10
2026-01-06,7,1,129.78,5.93,88.12,47.0,26529,997.22,3000,35
2026-01-06,8,1,129.78,5.93,88.12,47.0,26529,997.22,3500,45
2026-01-06,9,1,129.78,5.93,88.12,47.0,26529,997.22,3500,62
2026-01-06,10,1,129.78,5.93,88.12,47.0,26529,997.22,3500,62
2026-01-06,11,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,12,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,13,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,14,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,15,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,16,1,129.78,5.93,88.12,47.0,26529,997.22,3500,59
2026-01-06,17,1,129.78,5.93,88.12,47.0,26529,997.22,3500,39
2026-01-06,18,1,129.78,5.93,88.12,47.0,26529,997.22,3500,35
2026-01-06,19,1,129.78,5.93,88.12,47.0,26529,997.22,3500,32
2026-01-06,20,1,129.78,5.93,88.12,47.0,26529,997.22,3375,28
2026-01-06,21,1,129.78,5.93,88.12,47.0,26529,997.22,2700,18
2026-01-06,22,1,129.78,5.93,88.12,47.0,26529,997.22,2533,14
2026-01-06,23,1,129.78,5.93,88.12,47.0,26529,997.22,2366,11
2026-01-07,0,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,1,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,2,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,3,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,4,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,5,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,6,2,107.14,7.0,68.0,44.0,7405,299.73,2100,10
2026-01-07,7,2,107.14,7.0,68.0,44.0,7405,299.73,3000,35
2026-01-07,8,2,107.14,7.0,68.0,44.0,7405,299.73,3500,45
2026-01-07,9,2,107.14,7.0,68.0,44.0,7405,299.73,3500,62
2026-01-07,10,2,107.14,7.0,68.0,44.0,7405,299.73,3500,62
2026-01-07,11,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,12,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,13,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,14,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,15,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,16,2,107.14,7.0,68.0,44.0,7405,299.73,3500,59
2026-01-07,17,2,107.14,7.0,68.0,44.0,7405,299.73,3500,49
2026-01-07,18,2,107.14,7.0,68.0,44.0,7405,299.73,3500,45
2026-01-07,19,2,107.14,7.0,68.0,44.0,7405,299.73,3500,42
2026-01-07,20,2,107.14,7.0,68.0,44.0,7405,299.73,3375,38
2026-01-07,21,2,107.14,7.0,68.0,44.0,7405,299.73,2700,28
2026-01-07,22,2,107.14,7.0,68.0,44.0,7405,299.73,2533,24
2026-01-07,23,2,107.14,7.0,68.0,44.0,7405,299.73,2366,21
2026-01-08,0,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,1,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,2,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,3,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,4,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,5,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,6,3,102.17,6.694,82.53,46.0,28093,1032.69,2100,15
2026-01-08,7,3,102.17,6.694,82.53,46.0,28093,1032.69,3000,50
2026-01-08,8,3,102.17,6.694,82.53,46.0,28093,1032.69,4250,65
2026-01-08,9,3,102.17,6.694,82.53,46.0,28093,1032.69,5500,90
2026-01-08,10,3,102.17,6.694,82.53,46.0,28093,1032.69,5500,90
2026-01-08,11,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,12,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,13,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,14,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,15,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,16,3,102.17,6.694,82.53,46.0,28093,1032.69,5000,85
2026-01-08,17,3,102.17,6.694,82.53,46.0,28093,1032.69,4500,60
2026-01-08,18,3,102.17,6.694,82.53,46.0,28093,1032.69,4125,55
2026-01-08,19,3,102.17,6.694,82.53,46.0,28093,1032.69,3750,50
2026-01-08,20,3,102.17,6.694,82.53,46.0,28093,1032.69,3375,45
2026-01-08,21,3,102.17,6.694,82.53,46.0,28093,1032.69,2700,30
2026-01-08,22,3,102.17,6.694,82.53,46.0,28093,1032.69,2533,25
2026-01-08,23,3,102.17,6.694,82.53,46.0,28093,1032.69,2366,20
2026-01-09,0,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,1,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,2,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,3,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,4,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,5,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,6,4,115.52,6.147,88.11,50.0,28859,1111.25,1900,10
2026-01-09,7,4,115.52,6.147,88.11,50.0,28859,1111.25,2800,35
2026-01-09,8,4,115.52,6.147,88.11,50.0,28859,1111.25,4050,50
2026-01-09,9,4,115.52,6.147,88.11,50.0,28859,1111.25,5300,75
2026-01-09,10,4,115.52,6.147,88.11,50.0,28859,1111.25,5300,75
2026-01-09,11,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,12,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,13,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,14,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,15,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,16,4,115.52,6.147,88.11,50.0,28859,1111.25,4800,70
2026-01-09,17,4,115.52,6.147,88.11,50.0,28859,1111.25,4300,45
2026-01-09,18,4,115.52,6.147,88.11,50.0,28859,1111.25,3925,40
2026-01-09,19,4,115.52,6.147,88.11,50.0,28859,1111.25,3550,35
2026-01-09,20,4,115.52,6.147,88.11,50.0,28859,1111.25,3175,30
2026-01-09,21,4,115.52,6.147,88.11,50.0,28859,1111.25,2500,15
2026-01-09,22,4,115.52,6.147,88.11,50.0,28859,1111.25,2333,10
2026-01-09,23,4,115.52,6.147,88.11,50.0,28859,1111.25,2166,10
2026-01-10,0,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,1,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,2,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,3,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,4,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,5,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,6,5,120.73,7.0,68.0,48.0,23532,969.92,2100,10
2026-01-10,7,5,120.73,7.0,68.0,48.0,23532,969.92,3000,35
2026-01-10,8,5,120.73,7.0,68.0,48.0,23532,969.92,3500,45
2026-01-10,9,5,120.73,7.0,68.0,48.0,23532,969.92,3500,62
2026-01-10,10,5,120.73,7.0,68.0,48.0,23532,969.92,3500,62
2026-01-10,11,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,12,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,13,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,14,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,15,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,16,5,120.73,7.0,68.0,48.0,23532,969.92,3500,59
2026-01-10,17,5,120.73,7.0,68.0,48.0,23532,969.92,3500,39
2026-01-10,18,5,120.73,7.0,68.0,48.0,23532,969.92,3500,35
2026-01-10,19,5,120.73,7.0,68.0,48.0,23532,969.92,3500,32
2026-01-10,20,5,120.73,7.0,68.0,48.0,23532,969.92,3375,28
2026-01-10,21,5,120.73,7.0,68.0,48.0,23532,969.92,2700,18
2026-01-10,22,5,120.73,7.0,68.0,48.0,23532,969.92,2533,14
2026-01-10,23,5,120.73,7.0,68.0,48.0,23532,969.92,2366,11
2026-01-11,0,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,1,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,2,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,3,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,4,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,5,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,6,6,111.18,5.864,82.95,47.0,38753,1268.66,2100,10
2026-01-11,7,6,111.18,5.864,82.95,47.0,38753,1268.66,3000,35
2026-01-11,8,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,45
2026-01-11,9,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,62
2026-01-11,10,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,62
2026-01-11,11,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,12,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,13,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,14,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,15,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,16,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,59
2026-01-11,17,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,39
2026-01-11,18,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,35
2026-01-11,19,6,111.18,5.864,82.95,47.0,38753,1268.66,3500,32
2026-01-11,20,6,111.18,5.864,82.95,47.0,38753,1268.66,3375,28
2026-01-11,21,6,111.18,5.864,82.95,47.0,38753,1268.66,2700,18
2026-01-11,22,6,111.18,5.864,82.95,47.0,38753,1268.66,2533,14
2026-01-11,23,6,111.18,5.864,82.95,47.0,38753,1268.66,2366,11
2026-01-12,0,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,1,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,2,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,3,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,4,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,5,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,6,0,124.21,7.333,73.78,47.0,3585,383.89,2100,15
2026-01-12,7,0,124.21,7.333,73.78,47.0,3585,383.89,3000,50
2026-01-12,8,0,124.21,7.333,73.78,47.0,3585,383.89,4250,65
2026-01-12,9,0,124.21,7.333,73.78,47.0,3585,383.89,5500,90
2026-01-12,10,0,124.21,7.333,73.78,47.0,3585,383.89,5500,90
2026-01-12,11,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,12,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,13,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,14,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,15,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,16,0,124.21,7.333,73.78,47.0,3585,383.89,5000,85
2026-01-12,17,0,124.21,7.333,73.78,47.0,3585,383.89,4500,70
2026-01-12,18,0,124.21,7.333,73.78,47.0,3585,383.89,4125,65
2026-01-12,19,0,124.21,7.333,73.78,47.0,3585,383.89,3750,60
2026-01-12,20,0,124.21,7.333,73.78,47.0,3585,383.89,3375,55
2026-01-12,21,0,124.21,7.333,73.78,47.0,3585,383.89,2700,40
2026-01-12,22,0,124.21,7.333,73.78,47.0,3585,383.89,2533,35
2026-01-12,23,0,124.21,7.333,73.78,47.0,3585,383.89,2366,30
2026-01-13,0,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,1,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,2,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,3,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,4,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,5,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,6,1,105.97,6.611,86.48,48.0,25129,930.56,2100,15
2026-01-13,7,1,105.97,6.611,86.48,48.0,25129,930.56,3000,50
2026-01-13,8,1,105.97,6.611,86.48,48.0,25129,930.56,4250,65
2026-01-13,9,1,105.97,6.611,86.48,48.0,25129,930.56,5500,90
2026-01-13,10,1,105.97,6.611,86.48,48.0,25129,930.56,5500,90
2026-01-13,11,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,12,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,13,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,14,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,15,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,16,1,105.97,6.611,86.48,48.0,25129,930.56,5000,85
2026-01-13,17,1,105.97,6.611,86.48,48.0,25129,930.56,4500,60
2026-01-13,18,1,105.97,6.611,86.48,48.0,25129,930.56,4125,55
2026-01-13,19,1,105.97,6.611,86.48,48.0,25129,930.56,3750,50
2026-01-13,20,1,105.97,6.611,86.48,48.0,25129,930.56,3375,45
2026-01-13,21,1,105.97,6.611,86.48,48.0,25129,930.56,2700,30
2026-01-13,22,1,105.97,6.611,86.48,48.0,25129,930.56,2533,25
2026-01-13,23,1,105.97,6.611,86.48,48.0,25129,930.56,2366,20
2026-01-14,0,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,1,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,2,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,3,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,4,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,5,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,6,2,113.38,6.395,89.92,47.0,19184,765.3,1900,10
2026-01-14,7,2,113.38,6.395,89.92,47.0,19184,765.3,2800,35
2026-01-14,8,2,113.38,6.395,89.92,47.0,19184,765.3,4050,50
2026-01-14,9,2,113.38,6.395,89.92,47.0,19184,765.3,5300,75
2026-01-14,10,2,113.38,6.395,89.92,47.0,19184,765.3,5300,75
2026-01-14,11,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,12,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,13,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,14,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,15,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,16,2,113.38,6.395,89.92,47.0,19184,765.3,4800,70
2026-01-14,17,2,113.38,6.395,89.92,47.0,19184,765.3,4300,45
2026-01-14,18,2,113.38,6.395,89.92,47.0,19184,765.3,3925,40
2026-01-14,19,2,113.38,6.395,89.92,47.0,19184,765.3,3550,35
2026-01-14,20,2,113.38,6.395,89.92,47.0,19184,765.3,3175,30
2026-01-14,21,2,113.38,6.395,89.92,47.0,19184,765.3,2500,15
2026-01-14,22,2,113.38,6.395,89.92,47.0,19184,765.3,2333,10
2026-01-14,23,2,113.38,6.395,89.92,47.0,19184,765.3,2166,10
2026-01-15,0,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,1,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,2,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,3,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,4,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,5,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,6,3,108.1,7.633,89.69,46.0,3045,270.42,2100,15
2026-01-15,7,3,108.1,7.633,89.69,46.0,3045,270.42,3000,50
2026-01-15,8,3,108.1,7.633,89.69,46.0,3045,270.42,4250,65
2026-01-15,9,3,108.1,7.633,89.69,46.0,3045,270.42,5500,90
2026-01-15,10,3,108.1,7.633,89.69,46.0,3045,270.42,5500,90
2026-01-15,11,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,12,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,13,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,14,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,15,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,16,3,108.1,7.633,89.69,46.0,3045,270.42,5000,85
2026-01-15,17,3,108.1,7.633,89.69,46.0,3045,270.42,4500,70
2026-01-15,18,3,108.1,7.633,89.69,46.0,3045,270.42,4125,65
2026-01-15,19,3,108.1,7.633,89.69,46.0,3045,270.42,3750,60
2026-01-15,20,3,108.1,7.633,89.69,46.0,3045,270.42,3375,55
2026-01-15,21,3,108.1,7.633,89.69,46.0,3045,270.42,2700,40
2026-01-15,22,3,108.1,7.633,89.69,46.0,3045,270.42,2533,35
2026-01-15,23,3,108.1,7.633,89.69,46.0,3045,270.42,2366,30
2026-01-16,0,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,1,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,2,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,3,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,4,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,5,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,6,4,96.02,6.861,95.36,47.0,29185,1058.87,2100,15
2026-01-16,7,4,96.02,6.861,95.36,47.0,29185,1058.87,3000,50
2026-01-16,8,4,96.02,6.861,95.36,47.0,29185,1058.87,4250,65
2026-01-16,9,4,96.02,6.861,95.36,47.0,29185,1058.87,5500,90
2026-01-16,10,4,96.02,6.861,95.36,47.0,29185,1058.87,5500,90
2026-01-16,11,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,12,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,13,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,14,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,15,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,16,4,96.02,6.861,95.36,47.0,29185,1058.87,5000,85
2026-01-16,17,4,96.02,6.861,95.36,47.0,29185,1058.87,4500,60
2026-01-16,18,4,96.02,6.861,95.36,47.0,29185,1058.87,4125,55
2026-01-16,19,4,96.02,6.861,95.36,47.0,29185,1058.87,3750,50
2026-01-16,20,4,96.02,6.861,95.36,47.0,29185,1058.87,3375,45
2026-01-16,21,4,96.02,6.861,95.36,47.0,29185,1058.87,2700,30
2026-01-16,22,4,96.02,6.861,95.36,47.0,29185,1058.87,2533,25
2026-01-16,23,4,96.02,6.861,95.36,47.0,29185,1058.87,2366,20
2026-01-17,0,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,1,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,2,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,3,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,4,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,5,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,6,5,108.42,8.836,98.71,51.0,21497,775.16,2100,15
2026-01-17,7,5,108.42,8.836,98.71,51.0,21497,775.16,3000,50
2026-01-17,8,5,108.42,8.836,98.71,51.0,21497,775.16,4250,65
2026-01-17,9,5,108.42,8.836,98.71,51.0,21497,775.16,5500,90
2026-01-17,10,5,108.42,8.836,98.71,51.0,21497,775.16,5500,90
2026-01-17,11,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,12,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,13,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,14,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,15,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,16,5,108.42,8.836,98.71,51.0,21497,775.16,5000,85
2026-01-17,17,5,108.42,8.836,98.71,51.0,21497,775.16,4500,60
2026-01-17,18,5,108.42,8.836,98.71,51.0,21497,775.16,4125,55
2026-01-17,19,5,108.42,8.836,98.71,51.0,21497,775.16,3750,50
2026-01-17,20,5,108.42,8.836,98.71,51.0,21497,775.16,3375,45
2026-01-17,21,5,108.42,8.836,98.71,51.0,21497,775.16,2700,30
2026-01-17,22,5,108.42,8.836,98.71,51.0,21497,775.16,2533,25
2026-01-17,23,5,108.42,8.836,98.71,51.0,21497,775.16,2366,20
2026-01-18,0,6,113.09,7.392,79.47,53.0,28546,957.81,2100,15
2026-01-18,1,6,113.09,7.392,79.47,53.0,28546,957.81,2100,15
2026-01-18,2,6,113.09,7.392,79.47,53.0,28546,957.81,2100,15
2026-01-18,3,6,113.09,7.392,79.47,53.0,28546,957.81,2100,15
